일시,수위(EL.m),저수량(백만㎥),저수율(%),강우량(mm),유입량(㎥/s),총방류량(㎥/s)
2024-11-05,74.305,1056.8681,70.93,0.0,19.484,32.043
2024-11-06,74.2869,1055.7654,70.86,0.0,19.406,32.168
2024-11-07,74.2768,1055.1504,70.82,0.0,24.641,31.759
2024-11-08,74.258,1054.0062,70.74,0.0,18.94,32.183
2024-11-09,74.2398,1052.8991,70.66,0.0,19.646,32.459
2024-11-10,74.2209,1051.7503,70.59,0.0,18.998,32.295
2024-11-11,74.2069,1050.8997,70.53,0.0,22.193,32.037
2024-11-12,74.183,1049.4486,70.43,0.0,15.497,32.292
2024-11-13,74.1648,1048.3444,70.36,0.0,19.046,31.826
2024-11-14,74.1389,1046.7742,70.25,0.0,14.346,32.52
2024-11-15,74.1209,1045.6837,70.18,2.2437,19.597,32.218
2024-11-16,74.097,1044.2369,70.08,0.4598,15.242,31.988
2024-11-17,74.077,1043.027,70.0,0.1477,17.901,31.904
2024-11-18,74.0519,1041.5098,69.9,0.0,14.144,31.704
2024-11-19,74.024,1039.8248,69.79,0.0,11.737,31.239
2024-11-20,74.004,1038.618,69.71,0.0,17.914,31.882
2024-11-21,73.9859,1037.5264,69.63,0.0,19.409,32.042
2024-11-22,73.9628,1036.1344,69.54,0.0,15.958,32.07
2024-11-23,73.9398,1034.7494,69.45,0.0,16.098,32.127
2024-11-24,73.9137,1033.1791,69.34,0.0,13.813,31.988
2024-11-25,73.89,1031.7544,69.25,0.2732,15.627,32.117
2024-11-26,73.8928,1031.9227,69.26,15.6692,33.965,32.018
2024-11-27,73.88,1031.1536,69.2,3.3274,21.978,30.879
2024-11-28,73.8751,1030.8593,69.19,6.217,27.534,30.94
2024-11-29,73.8748,1030.8413,69.18,0.7351,31.237,31.446
2024-11-30,73.864,1030.1928,69.14,0.2353,24.532,32.038
2024-12-01,73.852,1029.4725,69.09,0.1672,23.625,31.962
2024-12-02,73.8379,1028.6266,69.04,0.0,22.49,32.281
2024-12-03,73.8308,1028.2007,69.01,0.0547,27.157,32.086
2024-12-04,73.8129,1027.1276,68.93,0.0,18.998,31.418
2024-12-05,73.805,1026.6542,68.9,0.3219,27.736,33.215
2024-12-06,73.791,1025.8156,68.85,0.3316,22.58,32.286
2024-12-07,73.7732,1024.75,68.78,0.0,19.94,32.274
2024-12-08,73.763,1024.1396,68.73,0.0,25.047,32.111
2024-12-09,73.7422,1022.8956,68.65,0.0,17.973,32.371
2024-12-10,73.7338,1022.3935,68.62,0.0,26.443,32.255
2024-12-11,73.712,1021.091,68.53,0.0,16.591,31.666
2024-12-12,73.698,1020.255,68.47,0.0,22.602,32.277
2024-12-13,73.672,1018.7036,68.37,0.0,14.129,32.085
2024-12-14,73.6492,1017.3443,68.28,0.0663,16.251,31.984
2024-12-15,73.6289,1016.135,68.2,1.1022,17.953,31.95
2024-12-16,73.613,1015.1883,68.13,0.3145,21.108,32.065
2024-12-17,73.5859,1013.576,68.03,0.1645,13.314,31.975
2024-12-18,73.5658,1012.3812,67.95,0.0,18.228,32.057
2024-12-19,73.5539,1011.6742,67.9,0.0,24.128,32.311
2024-12-20,73.528,1010.1364,67.79,0.0,14.393,32.191
2024-12-21,73.5108,1009.1159,67.73,3.2455,20.102,31.913
2024-12-22,73.4888,1007.8115,67.64,0.0,16.929,32.026
2024-12-23,73.4641,1006.3483,67.54,0.2352,15.405,32.341
2024-12-24,73.4436,1005.1348,67.46,0.037,18.033,32.078
2024-12-25,73.42,1003.7388,67.37,0.0,16.089,32.246
2024-12-26,73.3941,1002.2082,67.26,0.0273,14.264,31.98
2024-12-27,73.371,1000.8441,67.17,0.1075,16.256,32.043
2024-12-28,73.351,999.664,67.09,0.3538,18.266,31.925
2024-12-29,73.3357,998.7618,67.03,0.0,21.421,31.863
2024-12-30,73.3056,996.9883,66.91,0.0,11.619,32.146
2024-12-31,73.2798,995.4696,66.81,0.0,14.545,32.123
2025-01-01,73.2569,994.1227,66.72,0.0,17.053,32.642
2025-01-02,73.2268,992.354,66.6,0.0,12.622,33.093
2025-01-03,73.202,990.8982,66.5,0.0,16.194,33.044
2025-01-04,73.1769,989.426,66.4,0.0,16.019,33.058
2025-01-05,73.161,988.4941,66.34,0.8377,22.11,32.896
2025-01-06,73.13,986.6786,66.22,3.4313,12.02,33.032
2025-01-07,73.1072,985.3447,66.13,0.0505,17.005,32.444
2025-01-08,73.0848,984.0351,66.04,0.9891,17.93,33.087
2025-01-09,73.062,982.7033,65.95,0.0,17.634,33.049
2025-01-10,73.0286,980.7541,65.82,0.0,10.441,33.0
2025-01-11,73.0099,979.6639,65.75,0.1393,20.499,33.118
2025-01-12,72.9759,977.6834,65.62,0.057,10.257,33.179
2025-01-13,72.9519,976.2868,65.52,0.073,17.135,33.299
2025-01-14,72.916,974.2,65.38,0.0663,9.168,33.321
2025-01-15,72.8939,972.9167,65.3,0.0,18.364,33.217
2025-01-16,72.8698,971.5184,65.2,0.0,17.074,33.258
2025-01-17,72.8479,970.2487,65.12,0.0,18.456,33.151
2025-01-18,72.8277,969.0785,65.04,0.0,19.705,33.249
2025-01-19,72.7989,967.4116,64.93,0.0,13.956,33.25
2025-01-20,72.7708,965.7867,64.82,0.0,14.376,33.182
2025-01-21,72.7419,964.1174,64.71,0.0,13.802,33.124
2025-01-22,72.7119,962.3863,64.59,0.0,12.961,32.997
2025-01-23,72.6822,960.6743,64.47,0.0,13.202,33.017
2025-01-24,72.6603,959.4131,64.39,0.0,18.424,33.021
2025-01-25,72.6369,958.0666,64.3,0.0,17.333,32.917
2025-01-26,72.6079,956.3994,64.19,0.0,13.721,33.017
2025-01-27,72.5832,954.9808,64.09,3.8805,16.354,32.773
2025-01-28,72.5556,953.3971,63.99,2.8645,14.303,32.633
2025-01-29,72.5389,952.4396,63.92,0.8117,21.363,32.445
2025-01-30,72.5168,951.1734,63.84,0.7154,17.705,32.36
2025-01-31,72.4909,949.6907,63.74,1.0128,15.628,32.788
2025-02-01,72.4681,948.3867,63.65,1.4552,17.837,32.93
2025-02-02,72.44,946.7809,63.54,0.0273,14.41,32.995
2025-02-03,72.4215,945.7247,63.47,0.1608,20.769,32.994
2025-02-04,72.388,943.8138,63.34,0.0,10.813,32.93
2025-02-05,72.361,942.2753,63.24,0.0,15.335,33.141
2025-02-06,72.3428,941.2391,63.17,0.0553,21.015,33.008
2025-02-07,72.317,939.7714,63.07,1.1814,15.847,32.834
2025-02-08,72.287,938.0665,62.96,0.2769,13.326,33.059
2025-02-09,72.2592,936.4882,62.85,0.2676,14.653,32.92
2025-02-10,72.2438,935.6146,62.79,0.0273,22.634,32.745
2025-02-11,72.22,934.2655,62.7,0.112,17.535,33.15
2025-02-12,72.1919,932.6741,62.6,7.3732,14.458,32.877
2025-02-13,72.169,931.3783,62.51,0.3268,18.19,33.187
2025-02-14,72.1518,930.4059,62.44,0.055,21.682,32.938
2025-02-15,72.125,928.8918,62.34,0.0,15.449,32.973
2025-02-16,72.0968,927.3002,62.23,0.0,14.664,33.085
2025-02-17,72.0696,925.7667,62.13,0.0663,15.294,33.044
2025-02-18,72.046,924.4373,62.04,0.0,17.67,33.056
2025-02-19,72.017,922.8053,61.93,0.0,14.253,33.142
2025-02-20,71.9921,921.4054,61.84,0.0,16.499,32.701
2025-02-21,71.966,919.9394,61.74,0.0,15.583,32.55
2025-02-22,71.941,918.5366,61.65,0.0,16.493,32.73
2025-02-23,71.9169,917.1854,61.56,0.0,17.054,32.692
2025-02-24,71.888,915.5667,61.45,0.0,13.868,32.603
2025-02-25,71.861,914.056,61.35,0.0,15.595,33.08
2025-02-26,71.833,912.4909,61.24,0.0,14.737,32.852
2025-02-27,71.8108,911.2512,61.16,0.0,18.706,33.055
2025-02-28,71.7809,909.583,61.05,0.0273,13.776,33.083
2025-03-01,71.751,907.9167,60.93,0.727,10.672,29.958
2025-03-02,71.738,907.1928,60.89,9.1232,23.851,32.23
2025-03-03,71.7623,908.5462,60.98,18.4345,48.522,32.857
2025-03-04,71.8099,911.2009,61.15,3.5201,63.691,32.965
2025-03-05,71.8649,914.2741,61.36,1.4312,68.535,32.966
2025-03-06,71.893,915.8467,61.47,0.615,51.306,33.105
2025-03-07,71.9159,917.1294,61.55,0.0,48.0,33.154
2025-03-08,71.924,917.5834,61.58,0.0,38.214,32.96
2025-03-09,71.9301,917.9253,61.61,0.0,37.163,33.205
2025-03-10,71.941,918.5366,61.65,0.0,40.15,33.075
2025-03-11,71.9429,918.6431,61.65,0.0,34.301,33.068
2025-03-12,71.935,918.2001,61.62,0.0,28.075,33.203
2025-03-13,71.9418,918.5814,61.65,0.0,36.942,32.528
2025-03-14,71.9342,918.1552,61.62,0.0,28.838,33.771
2025-03-15,71.9299,917.9141,61.6,0.429,29.487,32.278
2025-03-16,71.916,917.135,61.55,1.5997,23.751,32.769
2025-03-17,71.898,916.1266,61.49,0.0,21.301,32.972
2025-03-18,71.887,915.5107,61.44,2.2881,25.646,32.774
2025-03-19,71.875,914.8392,61.4,2.6494,24.97,32.743
2025-03-20,71.8608,914.0448,61.35,0.458,23.792,32.986
2025-03-21,71.841,912.9379,61.27,0.0,20.29,33.101
2025-03-22,71.8229,911.9268,61.2,0.0,21.258,32.961
2025-03-23,71.8088,911.1395,61.15,0.0,24.323,33.434
2025-03-24,71.7888,910.0236,61.08,0.0,22.14,35.056
2025-03-25,71.7731,909.1481,61.02,0.0,24.126,34.258
2025-03-26,71.7591,908.3679,60.96,0.0,24.146,33.176
2025-03-27,71.7468,907.6828,60.92,0.0,25.454,33.384
2025-03-28,71.722,906.3023,60.83,0.1363,17.394,33.372
2025-03-29,71.705,905.3567,60.76,0.3954,22.396,33.34
2025-03-30,71.68,903.9673,60.67,0.0,17.013,33.095
2025-03-31,71.6649,903.1286,60.61,0.0,23.621,33.327
2025-04-01,71.641,901.8022,60.52,0.0,17.824,33.176
2025-04-02,71.6159,900.4105,60.43,0.055,14.183,30.291
2025-04-03,71.5959,899.3025,60.36,0.0,16.524,29.348
2025-04-04,71.565,897.5923,60.24,0.0,13.319,33.114
2025-04-05,71.546,896.5416,60.17,7.3597,20.392,32.552
2025-04-06,71.5228,895.2597,60.08,0.0755,17.948,32.785
2025-04-07,71.5002,894.0121,60.0,0.0,18.579,33.02
2025-04-08,71.4762,892.6883,59.91,0.0,17.565,32.887
2025-04-09,71.4482,891.1453,59.81,0.0,15.014,32.872
2025-04-10,71.42,889.593,59.7,0.0,15.176,33.143
2025-04-11,71.391,887.9983,59.6,0.0,14.423,32.88
2025-04-12,71.367,886.6799,59.51,11.1489,17.673,32.932
2025-04-13,71.356,886.076,59.47,5.515,25.319,32.308
2025-04-14,71.347,885.5821,59.44,4.6288,26.864,32.58
2025-04-15,71.3329,884.8087,59.38,0.5904,23.585,32.537
2025-04-16,71.31,883.5534,59.3,0.0,18.77,33.299
2025-04-17,71.286,882.239,59.21,0.0,18.11,33.323
2025-04-18,71.2718,881.4618,59.16,0.0,24.385,33.38
2025-04-19,71.2461,880.0564,59.06,1.8204,17.405,33.672
2025-04-20,71.2338,879.3842,59.02,1.1645,25.618,33.398
2025-04-21,71.2099,878.079,58.93,0.0,16.79,31.896
2025-04-22,71.2128,878.2373,58.94,16.6997,34.961,33.129
2025-04-23,71.1969,877.3695,58.88,1.0046,23.27,33.313
2025-04-24,71.1821,876.5623,58.83,0.0,23.99,33.333
2025-04-25,71.175,876.1752,58.8,0.0,29.043,33.523
2025-04-26,71.1662,875.6955,58.77,0.0,27.893,33.444
2025-04-27,71.1516,874.9001,58.72,0.0,23.954,33.16
2025-04-28,71.125,873.452,58.62,0.0,16.5,33.26
2025-04-29,71.1008,872.1359,58.53,0.0,18.65,33.883
2025-04-30,71.0788,870.9404,58.45,0.0,19.956,33.792
2025-05-01,71.0538,869.5831,58.36,21.0774,39.471,55.18
2025-05-02,71.0072,867.0566,58.19,0.0,25.802,55.044
2025-05-03,71.0042,866.8941,58.18,18.9363,53.163,55.044
2025-05-04,71.01,867.2083,58.2,0.1042,58.586,54.95
2025-05-05,71.013,867.3708,58.21,1.2797,56.437,54.556
2025-05-06,71.0029,866.8237,58.18,0.0,48.383,54.715
2025-05-07,70.9846,865.8329,58.11,0.0,46.011,57.479
2025-05-08,70.9453,863.7075,57.97,0.0,32.554,57.154
2025-05-09,70.93,862.8809,57.91,12.1163,47.376,56.943
2025-05-10,70.899,861.2075,57.8,5.1267,37.252,56.619
2025-05-11,70.8868,860.5495,57.76,0.3856,49.078,56.694
2025-05-12,70.8789,860.1236,57.73,0.0,51.8,56.73
2025-05-13,70.8578,858.9867,57.65,0.0,43.746,56.905
2025-05-14,70.8143,856.6456,57.49,0.0,31.765,58.86
2025-05-15,70.7832,854.9743,57.38,6.5595,39.975,59.319
2025-05-16,70.774,854.4802,57.35,27.2487,52.969,58.687
2025-05-17,70.788,855.2321,57.4,3.2507,68.33,59.628
2025-05-18,70.8842,860.4093,57.75,0.0,118.894,58.972
2025-05-19,70.9251,862.6162,57.89,0.0,84.468,58.925
2025-05-20,70.9361,863.2104,57.93,0.0,65.823,58.947
2025-05-21,70.919,862.2869,57.87,0.0,48.398,59.087
2025-05-22,70.8948,860.981,57.78,0.1102,44.043,59.158
2025-05-23,70.8538,858.7712,57.64,0.0,33.508,59.084
2025-05-24,70.804,856.0919,57.46,1.4462,27.549,58.56
2025-05-25,70.752,853.2996,57.27,0.0525,26.036,58.354
2025-05-26,70.6985,850.4326,57.08,0.0,25.785,58.968
2025-05-27,70.644,847.518,56.88,0.0,25.127,58.86
2025-05-28,70.5917,844.7268,56.69,0.0,25.964,58.269
2025-05-29,70.5236,841.1009,56.45,2.9854,17.314,59.281
2025-05-30,70.4639,837.9301,56.24,0.0729,21.079,57.778
2025-05-31,70.412,835.1795,56.05,0.0,25.333,57.169
2025-06-01,70.32,830.3173,55.73,0.0,21.821,78.096
2025-06-02,70.2249,825.3096,55.39,0.0,19.725,77.684
2025-06-03,70.129,820.2787,55.05,0.0,19.378,77.607
2025-06-04,70.0232,814.7503,54.68,0.0,13.764,77.749
2025-06-05,69.9212,809.4424,54.32,0.0,16.392,77.827
2025-06-06,69.8191,804.1507,53.97,0.0,16.554,77.8
2025-06-07,69.717,798.8805,53.62,0.0,12.779,73.777
2025-06-08,69.6112,793.4419,53.25,0.0,18.209,81.155
2025-06-09,69.5052,788.0162,52.89,0.0,15.026,77.823
2025-06-10,69.3959,782.4459,52.51,0.0,13.492,77.964
2025-06-11,69.233,774.1896,51.96,0.0,8.043,103.602
2025-06-12,69.027,763.8272,51.26,0.0,14.528,134.463
2025-06-13,68.8629,755.6351,50.71,42.998,39.211,134.027
2025-06-14,69.272,776.1613,52.09,65.0839,357.66,120.089
2025-06-15,69.5829,791.9911,53.15,1.4569,369.723,186.507
2025-06-16,69.3958,782.4408,52.51,9.7324,151.038,261.574
2025-06-17,69.122,768.5951,51.58,3.9426,98.54,258.791
2025-06-18,68.8188,753.443,50.57,0.055,86.104,261.475
2025-06-19,68.468,736.1489,49.41,0.1106,63.908,264.072
2025-06-20,68.1206,719.2726,48.27,10.0914,73.509,268.836
2025-06-21,68.327,729.2692,48.94,97.6002,385.306,269.604
2025-06-22,69.7749,801.8665,53.82,0.3299,1088.794,248.547
2025-06-23,69.97,811.9792,54.5,0.0,369.403,252.358
2025-06-24,69.8579,806.1591,54.1,15.2869,187.083,254.445
2025-06-25,69.711,798.5714,53.6,0.637,164.766,252.586
2025-06-26,69.5307,789.3194,52.97,1.1381,141.151,248.235
2025-06-27,69.58,791.8425,53.14,0.0,105.259,76.056
2025-06-28,69.5842,792.0577,53.16,5.9478,78.711,76.22
2025-06-29,69.639,794.8687,53.35,0.073,108.191,75.656
2025-06-30,69.6511,795.4902,53.39,0.0,83.38,76.187
2025-07-01,69.6748,796.7085,53.47,0.1105,59.734,45.634
2025-07-02,69.6739,796.6622,53.47,0.0,44.874,45.41
2025-07-03,69.6679,796.3537,53.45,0.0,41.868,45.439
2025-07-04,69.6412,794.9817,53.35,0.0,29.721,45.6
2025-07-05,69.616,793.6882,53.27,0.0,31.543,46.514
2025-07-06,69.584,792.0475,53.16,0.0,27.2,46.19
2025-07-07,69.5452,790.061,53.02,0.3646,23.11,46.102
2025-07-08,69.5,787.7507,52.87,0.0,19.56,46.299
2025-07-09,69.448,785.098,52.69,0.0,15.654,46.356
2025-07-10,69.391,782.1968,52.5,0.0,12.673,46.253
2025-07-11,69.333,779.2514,52.3,0.0,12.037,46.126
2025-07-12,69.273,776.2119,52.09,0.0,10.886,46.066
2025-07-13,69.2162,773.3412,51.9,14.8052,12.73,45.955
2025-07-14,69.1723,771.1271,51.75,6.8218,20.209,45.835
2025-07-15,69.1739,771.2077,51.76,5.6765,46.76,45.827
2025-07-16,69.224,773.735,51.93,23.4079,75.063,45.812
2025-07-17,69.8395,805.2063,54.04,95.947,410.284,46.034
2025-07-18,71.038,868.726,58.3,14.93,781.521,46.339
2025-07-19,72.258,936.4201,62.85,43.1691,830.271,46.774
2025-07-20,73.2032,990.9686,66.51,1.5281,678.21,46.862
2025-07-21,73.56,1012.0365,67.92,1.5731,290.857,47.015
2025-07-22,73.731,1022.2261,68.61,0.255,164.975,47.04
2025-07-23,73.774,1024.7978,68.78,0.0,113.926,84.161
2025-07-24,73.6337,1016.4208,68.22,0.0,83.757,180.713
2025-07-25,73.3748,1001.0684,67.19,0.0,67.226,244.916
2025-07-26,73.0828,983.9183,66.03,0.0,46.401,244.899
2025-07-27,72.8229,968.8006,65.02,0.0,41.777,216.75
2025-07-28,72.516,951.1276,63.83,0.0,33.276,237.825
2025-07-29,72.4942,949.8796,63.75,0.0,32.598,47.043
2025-07-30,72.467,948.3238,63.65,0.0,30.376,48.383
2025-07-31,72.428,946.0957,63.5,0.0,22.597,48.385
2025-08-01,72.392,944.0418,63.36,0.0,25.802,49.574
2025-08-02,72.347,941.4782,63.19,1.2983,19.914,49.586
2025-08-03,72.3564,942.0134,63.22,39.3977,55.465,49.271
2025-08-04,72.4774,948.9185,63.69,19.7962,129.492,49.572
2025-08-05,72.5018,950.3145,63.78,1.5485,174.43,158.272
2025-08-06,72.347,941.4782,63.19,4.8475,147.443,249.716
2025-08-07,72.3657,942.543,63.26,0.0,261.862,249.538
2025-08-08,72.361,942.2753,63.24,0.0,247.974,251.072
2025-08-09,72.348,941.5351,63.19,1.1118,241.033,249.6
2025-08-10,72.3036,939.0096,63.02,3.0405,158.714,187.944
2025-08-11,72.1459,930.0724,62.42,4.9376,53.868,157.308
2025-08-12,72.1296,929.1516,62.36,1.0679,38.752,49.41
2025-08-13,72.1138,928.2595,62.3,1.7964,39.326,49.651
2025-08-14,72.0957,927.2382,62.23,0.057,37.986,49.807
2025-08-15,72.0629,925.3891,62.11,1.8643,28.461,49.862
2025-08-16,72.0289,923.4748,61.98,0.0,27.505,49.662
2025-08-17,71.994,921.5122,61.85,0.0,26.817,49.532
2025-08-18,71.95,919.0415,61.68,0.0,20.914,49.51
2025-08-19,71.9082,916.6979,61.52,0.0,22.598,49.722
2025-08-20,71.8592,913.9553,61.34,0.7358,17.071,48.814
2025-08-21,71.8169,911.5917,61.18,0.0,20.496,47.853
2025-08-22,71.7692,908.9307,61.0,0.3976,17.151,47.949
2025-08-23,71.7219,906.2967,60.83,0.0,17.179,47.665
2025-08-24,71.6739,903.6284,60.65,0.0,16.827,47.71
2025-08-25,71.6228,900.793,60.46,0.0,15.078,47.895
2025-08-26,71.6029,899.6902,60.38,17.7513,35.351,48.114
2025-08-27,71.5861,898.7599,60.32,0.0,37.362,48.13
2025-08-28,71.551,896.818,60.19,0.0525,25.39,47.865
2025-08-29,71.5089,894.4922,60.03,0.0,21.671,48.59
2025-08-30,71.458,891.6852,59.84,0.0,16.694,49.183
2025-08-31,71.411,889.0979,59.67,3.8219,19.246,49.191
2025-09-01,71.3987,888.4215,59.63,21.7629,29.285,37.113
2025-09-02,71.4222,889.714,59.71,6.5925,52.601,37.642
2025-09-03,71.468,892.2362,59.88,4.026,66.864,37.672
2025-09-04,71.488,893.339,59.96,1.0545,50.58,37.817
2025-09-05,71.486,893.2287,59.95,0.8555,36.667,37.944
2025-09-06,71.473,892.5118,59.9,4.6493,29.548,37.845
2025-09-07,71.605,899.8066,60.39,31.3739,122.195,37.765
2025-09-08,71.8292,912.2786,61.23,0.3021,182.35,37.997
2025-09-09,71.924,917.5834,61.58,7.3415,99.381,37.984
2025-09-10,71.9739,920.383,61.77,1.6846,69.869,37.465
2025-09-11,71.997,921.6808,61.86,0.0,52.826,37.805
2025-09-12,72.041,924.1558,62.02,15.4946,66.717,38.071
2025-09-13,72.1218,928.7111,62.33,21.2623,90.613,37.889
2025-09-14,72.2969,938.6289,63.0,0.1279,152.861,38.072
2025-09-15,72.3989,944.4353,63.38,0.0,105.194,37.991
2025-09-16,72.4798,949.0557,63.7,6.4699,91.562,38.085
2025-09-17,72.612,956.635,64.2,23.1892,125.127,37.404
2025-09-18,72.7258,963.1881,64.64,0.6739,114.122,38.276
2025-09-19,72.7912,966.9662,64.9,3.2211,81.46,37.733
2025-09-20,73.0846,984.0234,66.04,37.2366,235.496,38.074
2025-09-21,73.3619,1000.3071,67.13,0.0,226.239,37.771
2025-09-22,73.4918,1007.9893,67.65,0.0,125.07,36.155
2025-09-23,73.5668,1012.4406,67.95,0.0525,84.41,32.891
2025-09-24,73.63,1016.2005,68.2,5.8927,76.609,33.092
2025-09-25,73.652,1017.5112,68.29,17.2494,80.727,65.556
2025-09-26,73.6079,1014.8848,68.11,0.0578,84.541,114.94
2025-09-27,73.555,1011.7395,67.9,0.0,80.464,116.868
2025-09-28,73.5499,1011.4366,67.88,16.5885,101.596,105.102
2025-09-29,73.6409,1016.8497,68.24,0.1676,95.542,32.889
2025-09-30,73.7099,1020.9656,68.52,0.0,80.673,33.036
2025-10-01,73.7588,1023.8883,68.72,0.0,65.979,32.151
2025-10-02,73.7888,1025.6839,68.84,0.057,53.035,32.253
2025-10-03,73.831,1028.2127,69.01,19.4303,61.386,32.117
2025-10-04,73.879,1031.0936,69.2,2.6407,64.835,31.492
2025-10-05,73.9569,1035.779,69.52,2.9389,86.24,32.01
2025-10-06,74.0489,1041.3285,69.89,19.8639,95.463,31.232
2025-10-07,74.422,1064.0121,71.41,17.5244,293.277,30.736
2025-10-08,74.767,1085.241,72.83,0.4559,277.031,31.326
2025-10-09,74.9461,1096.3577,73.58,0.0663,160.581,31.916
2025-10-10,75.0551,1103.1554,74.04,0.0,110.185,31.507
2025-10-11,75.1369,1108.2728,74.38,0.0,90.893,31.664
2025-10-12,75.196,1111.9786,74.63,2.7793,74.438,31.547
2025-10-13,75.2474,1115.2074,74.85,32.6057,111.622,74.252
2025-10-14,75.3592,1122.249,75.32,14.3592,252.434,170.934
2025-10-15,75.4342,1126.9872,75.64,2.2539,279.074,224.234
2025-10-16,75.7111,1144.5801,76.82,29.7864,427.208,223.586
2025-10-17,75.9179,1157.8215,77.71,6.4833,358.724,205.467
2025-10-18,76.0561,1166.7191,78.3,15.6697,327.19,224.208
2025-10-19,76.133,1171.6871,78.64,0.0,267.917,210.418
2025-10-20,76.084,1168.5201,78.42,0.0,183.332,219.986
2025-10-21,75.9699,1161.1648,77.93,0.0,135.508,220.64
2025-10-22,75.8078,1150.7609,77.23,0.0,100.896,221.311
2025-10-23,75.64,1140.0478,76.51,0.0,83.154,207.148
2025-10-24,75.4309,1126.7785,75.62,0.0,72.159,225.739
2025-10-25,75.2219,1113.6049,74.74,0.0,61.452,213.924
2025-10-26,75.0491,1102.7806,74.01,0.055,48.428,173.709
2025-10-27,75.067,1103.899,74.09,0.0,45.109,32.164
2025-10-28,75.0861,1105.0931,74.17,0.0,45.817,31.996
2025-10-29,75.1058,1106.3256,74.25,0.0,46.401,32.137
2025-10-30,75.103,1106.1504,74.24,0.0,27.946,29.974
2025-10-31,75.106,1106.3381,74.25,0.0,33.944,31.771
2025-11-01,75.107,1106.4007,74.26,1.2242,32.9,32.176
2025-11-02,75.109,1106.5258,74.26,1.6358,32.962,31.513
2025-11-03,75.109,1106.5258,74.26,0.0,32.367,32.367
2025-11-04,75.0973,1105.7937,74.21,0.0,23.616,32.09
2025-11-05,75.0959,1105.7061,74.21,0.0,31.616,32.63
2025-11-06,75.089,1105.2745,74.18,0.0,28.121,33.117
2025-11-07,75.083,1104.8993,74.15,0.0,28.801,33.144
2025-11-08,75.072,1104.2115,74.11,1.9306,24.304,32.264
2025-11-09,75.0638,1103.699,74.07,2.3695,26.453,32.385
2025-11-10,75.047,1102.6494,74.0,0.0,20.99,33.138
2025-11-11,75.039,1102.1498,73.97,0.0,27.211,32.994
2025-11-12,75.027,1101.4006,73.92,0.0,23.634,32.305
2025-11-13,75.012,1100.4646,73.86,0.0,22.372,33.206
2025-11-14,74.9961,1099.4729,73.79,0.0,21.763,33.241
2025-11-15,74.983,1098.6562,73.74,0.0,23.678,33.13
2025-11-16,74.9661,1097.6031,73.66,0.037,20.427,32.615
2025-11-17,74.943,1096.1647,73.57,0.1855,16.066,32.715
2025-11-18,74.9269,1095.1628,73.5,0.0,21.402,32.998
2025-11-19,74.9081,1093.9935,73.42,0.0,19.466,32.999
2025-11-20,74.89,1092.8685,73.35,0.0,19.96,32.981
2025-11-21,74.8769,1092.0547,73.29,0.0,23.449,32.868
2025-11-22,74.8631,1091.1977,73.23,0.0,22.889,32.807
2025-11-23,74.851,1090.4467,73.18,0.0,24.14,32.833
2025-11-24,74.832,1089.2679,73.11,0.0,19.15,32.793
2025-11-25,74.8319,1089.2617,73.1,8.5084,32.781,32.853
2025-11-26,74.821,1088.5858,73.06,0.0,24.921,32.744
2025-11-27,74.811,1087.966,73.02,5.38,25.634,32.808
2025-11-28,74.803,1087.4702,72.98,0.0,27.124,32.862
2025-11-29,74.794,1086.9127,72.95,0.0,26.201,32.654
2025-11-30,74.7818,1086.1571,72.9,0.0,24.862,33.607
2025-12-01,74.7619,1084.9254,72.81,0.0,18.956,33.212
2025-12-02,74.739,1083.509,72.72,0.0,16.361,32.755
2025-12-03,74.719,1082.2728,72.64,0.0,18.105,32.413
2025-12-04,74.6973,1080.9325,72.55,0.0,15.824,31.337
2025-12-05,74.6828,1080.0374,72.49,0.2864,22.788,33.148
2025-12-06,74.666,1079.0009,72.42,0.1738,20.774,32.771
2025-12-07,74.6441,1077.6506,72.33,0.0,17.275,32.903
2025-12-08,74.629,1076.7202,72.26,0.0,21.705,32.474
2025-12-09,74.6119,1075.667,72.19,0.0,20.904,33.093
2025-12-10,74.595,1074.6268,72.12,0.0,21.143,33.183
2025-12-11,74.5799,1073.6979,72.06,2.5883,22.349,33.101
2025-12-12,74.5601,1072.4805,71.98,0.0,19.01,33.1
2025-12-13,74.5489,1071.7923,71.93,7.9798,25.051,33.017
2025-12-14,74.538,1071.1227,71.89,0.443,25.219,32.969
2025-12-15,74.5269,1070.4411,71.84,0.312,25.358,33.247
2025-12-16,74.5119,1069.5204,71.78,0.22,22.625,33.281
2025-12-17,74.487,1067.9931,71.68,0.426,15.406,33.083
2025-12-18,74.4699,1066.9449,71.61,0.0,21.092,33.223
2025-12-19,74.4519,1065.8423,71.53,0.0,20.751,33.513
2025-12-20,74.431,1064.5628,71.45,0.4353,18.202,33.011
2025-12-21,74.413,1063.4615,71.37,0.0,20.261,33.007
2025-12-22,74.392,1062.1776,71.29,0.0,18.432,33.292
2025-12-23,74.382,1061.5665,71.25,6.4592,25.913,32.986
2025-12-24,74.3689,1060.7663,71.19,3.075,23.821,33.083
2025-12-25,74.3469,1059.4233,71.1,0.0,17.473,33.018
2025-12-26,74.3298,1058.38,71.03,0.0,21.148,33.223
2025-12-27,74.308,1057.0509,70.94,0.0,17.85,33.233
2025-12-28,74.2969,1056.3745,70.9,0.1315,25.291,33.119
