분류,지점명,채수위치,조사일,수온(℃),pH,DO(㎎/L),투명도,탁도,Chl-a (㎎/㎥),유해남조류 세포수 (cells/㎖),유해남조류 우점종 및 세포수(속별),유해남조류 우점종 및 세포수(속별).1,유해남조류 우점종 및 세포수(속별).2,유해남조류 우점종 및 세포수(속별).3,냄새물질 (ng/L),냄새물질 (ng/L).1,조류독소(㎍/L),조류독소(㎍/L).1,조류독소(㎍/L).2,조류독소(㎍/L).3,조류독소(㎍/L).4,조류독소(㎍/L).5,평균기온(°C),일강수량(mm),합계 일조시간(hr),합계 일사량(MJ/m2)
호소,대청호,추동,2018-02-05,3.3,7.5,12.8,4.1,2.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.1962025316455696,0.0,0.7,0.0,0.0,0.0,0.0,-8.1,0.0,9.1,8.58
호소,대청호,문의,2018-02-05,3.4,7.1,12.3,4.3,1.5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.2151898734177216,0.0,0.7,0.0,0.0,0.0,0.0,-8.1,0.0,9.1,8.58
호소,대청호,회남,2018-02-12,3.51,7.16,12.38,4.32,1.55,3.4099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.2341772151898736,0.0,0.7,0.0,0.0,0.0,0.0,-4.8,1.4,4.7,6.75
호소,대청호,추동,2018-02-12,3.62,7.22,12.46,4.34,1.6,3.52,0.0,0.0,0.0,0.0,0.0,0.0,1.2531645569620253,0.0,0.7,0.0,0.0,0.0,0.0,-4.8,1.4,4.7,6.75
호소,대청호,문의,2018-02-12,3.73,7.279999999999999,12.540000000000001,4.359999999999999,1.65,3.63,0.0,0.0,0.0,0.0,0.0,0.0,1.2721518987341773,0.0,0.7,0.0,0.0,0.0,0.0,-4.8,1.4,4.7,6.75
호소,대청호,문의,2018-02-19,3.84,7.34,12.620000000000001,4.38,1.7,3.74,0.0,0.0,0.0,0.0,0.0,0.0,1.2911392405063291,0.0,0.7,0.0,0.0,0.0,0.0,2.5,0.0,8.4,8.54
호소,대청호,추동,2018-02-19,3.95,7.4,12.7,4.4,1.75,3.85,0.0,0.0,0.0,0.0,0.0,0.0,1.3101265822784811,0.0,0.7,0.0,0.0,0.0,0.0,2.5,0.0,8.4,8.54
호소,대청호,회남,2018-02-19,4.0600000000000005,7.46,12.78,4.42,1.8,3.96,0.0,0.0,0.0,0.0,0.0,0.0,1.3291139240506329,0.0,0.7,0.0,0.0,0.0,0.0,2.5,0.0,8.4,8.54
호소,대청호,추동,2018-02-26,4.17,7.52,12.86,4.4399999999999995,1.85,4.07,0.0,0.0,0.0,0.0,0.0,0.0,1.3481012658227849,0.0,0.7,0.0,0.0,0.0,0.0,4.0,0.0,10.5,12.46
호소,대청호,문의,2018-02-26,4.28,7.58,12.94,4.46,1.9,4.180000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.3670886075949367,0.0,0.7,0.0,0.0,0.0,0.0,4.0,0.0,10.5,12.46
호소,대청호,회남,2018-02-26,4.39,7.640000000000001,13.02,4.48,1.95,4.29,0.0,0.0,0.0,0.0,0.0,0.0,1.3860759493670887,0.0,0.7,0.0,0.0,0.0,0.0,4.0,0.0,10.5,12.46
호소,대청호,회남,2018-03-05,4.5,7.7,13.1,4.5,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.4050632911392404,0.0,0.7,0.0,0.0,0.0,0.0,6.6,18.6,0.0,4.88
호소,대청호,문의,2018-03-05,5.1,7.6,12.7,4.1,2.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.4240506329113924,0.0,0.7,0.0,0.0,0.0,0.0,6.6,18.6,0.0,4.88
호소,대청호,추동,2018-03-05,4.4,7.6,13.2,3.1,2.9,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4430379746835444,0.0,0.7,0.0,0.0,0.0,0.0,6.6,18.6,0.0,4.88
호소,대청호,회남,2018-03-12,5.5,7.8,13.4,4.2,2.2,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4620253164556962,0.0,0.7,0.0,0.0,0.0,0.0,8.6,0.0,10.3,20.14
호소,대청호,추동,2018-03-12,5.7,7.8,13.5,1.9,2.4,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.4810126582278482,0.0,0.7,0.0,0.0,0.0,0.0,8.6,0.0,10.3,20.14
호소,대청호,문의,2018-03-12,5.7,7.8,13.0,3.6,1.4,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.7,0.0,0.0,0.0,0.0,8.6,0.0,10.3,20.14
호소,대청호,문의,2018-03-19,6.3,8.3,12.6,3.9,2.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.518987341772152,0.0,0.7,0.0,0.0,0.0,0.0,8.3,22.0,0.0,2.91
호소,대청호,추동,2018-03-19,5.9,8.3,13.2,2.9,2.1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.5379746835443038,0.0,0.7,0.0,0.0,0.0,0.0,8.3,22.0,0.0,2.91
호소,대청호,회남,2018-03-19,5.8,8.3,13.2,2.9,4.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5569620253164558,0.0,0.7,0.0,0.0,0.0,0.0,8.3,22.0,0.0,2.91
호소,대청호,회남,2018-03-26,6.7,7.6,13.1,2.5,1.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5759493670886076,0.0,0.7,0.0,0.0,0.0,0.0,12.4,0.0,10.5,23.01
호소,대청호,추동,2018-03-26,7.1,7.6,13.0,2.2,2.9,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5949367088607596,0.0,0.7,0.0,0.0,0.0,0.0,12.4,0.0,10.5,23.01
호소,대청호,문의,2018-03-26,7.3,7.4,12.5,4.2,1.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.6139240506329113,0.0,0.7,0.0,0.0,0.0,0.0,12.4,0.0,10.5,23.01
호소,대청호,추동,2018-04-02,8.5,7.9,12.9,2.0,3.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.6329113924050633,0.0,0.7,0.0,0.0,0.0,0.0,18.3,0.0,10.3,14.24
호소,대청호,회남,2018-04-02,8.6,7.9,12.5,2.8,2.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6518987341772153,0.0,0.7,0.0,0.0,0.0,0.0,18.3,0.0,10.3,14.24
호소,대청호,문의,2018-04-02,8.8,7.7,12.6,2.6,2.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.6708860759493671,0.0,0.7,0.0,0.0,0.0,0.0,18.3,0.0,10.3,14.24
호소,대청호,회남,2018-04-09,8.3,8.1,12.5,3.2,2.3,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.689873417721519,0.0,0.7,0.0,0.0,0.0,0.0,11.9,0.0,10.9,25.58
호소,대청호,추동,2018-04-09,8.0,8.0,12.7,1.8,3.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.7088607594936709,0.0,0.7,0.0,0.0,0.0,0.0,11.9,0.0,10.9,25.58
호소,대청호,문의,2018-04-09,9.2,7.9,12.1,2.7,2.2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.7278481012658229,0.0,0.7,0.0,0.0,0.0,0.0,11.9,0.0,10.9,25.58
호소,대청호,회남,2018-04-16,9.2,8.0,12.1,4.3,2.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.7468354430379747,0.0,0.7,0.0,0.0,0.0,0.0,11.6,0.0,10.9,26.77
호소,대청호,추동,2018-04-16,9.4,8.0,12.7,2.5,2.8,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.7658227848101267,0.0,0.7,0.0,0.0,0.0,0.0,11.6,0.0,10.9,26.77
호소,대청호,문의,2018-04-16,9.7,8.1,12.3,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.7848101265822784,0.0,0.7,0.0,0.0,0.0,0.0,11.6,0.0,10.9,26.77
호소,대청호,문의,2018-04-23,11.9,7.4,11.2,2.4,2.7,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.8037974683544304,0.0,0.7,0.0,0.0,0.0,0.0,11.4,38.9,0.0,1.07
호소,대청호,추동,2018-04-23,10.8,7.2,10.7,2.7,3.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8227848101265822,0.0,0.7,0.0,0.0,0.0,0.0,11.4,38.9,0.0,1.07
호소,대청호,회남,2018-04-23,9.2,7.3,10.5,3.0,3.5,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8417721518987342,0.0,0.7,0.0,0.0,0.0,0.0,11.4,38.9,0.0,1.07
호소,대청호,추동,2018-04-30,12.0,7.4,10.2,3.4,3.4,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.8607594936708862,0.0,0.7,0.0,0.0,0.0,0.0,20.3,0.0,9.9,16.7
호소,대청호,회남,2018-04-30,11.4,7.6,10.0,2.5,2.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.879746835443038,0.0,0.7,0.0,0.0,0.0,0.0,20.3,0.0,9.9,16.7
호소,대청호,문의,2018-04-30,12.7,7.7,10.6,4.5,2.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.89873417721519,0.0,0.7,0.0,0.0,0.0,0.0,20.3,0.0,9.9,16.7
호소,대청호,문의,2018-05-08,13.6,8.1,10.4,3.1,2.4,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9177215189873418,0.0,0.7,0.0,0.0,0.0,0.0,16.5,0.0,7.1,23.37
호소,대청호,회남,2018-05-08,10.8,7.7,9.3,2.3,2.9,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9367088607594938,0.0,0.7,0.0,0.0,0.0,0.0,16.5,0.0,7.1,23.37
호소,대청호,추동,2018-05-08,11.9,7.9,10.0,3.7,2.5,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9556962025316456,0.0,0.7,0.0,0.0,0.0,0.0,16.5,0.0,7.1,23.37
호소,대청호,문의,2018-05-14,15.2,8.1,10.6,3.2,1.5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9746835443037976,0.0,0.7,0.0,0.0,0.0,0.0,19.6,0.0,8.7,25.33
호소,대청호,회남,2018-05-14,12.9,7.8,9.0,3.0,2.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.9936708860759493,0.0,0.7,0.0,0.0,0.0,0.0,19.6,0.0,8.7,25.33
호소,대청호,추동,2018-05-14,13.9,7.8,10.5,5.0,1.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0126582278481013,0.0,0.7,0.0,0.0,0.0,0.0,19.6,0.0,8.7,25.33
호소,대청호,문의,2018-05-21,16.1,8.3,11.4,3.4,1.8,11.8,68.0,0.0,0.0,0.0,68.0,0.0,2.0316455696202533,0.0,0.7,0.0,0.0,0.0,0.0,17.5,0.0,10.0,27.26
호소,대청호,추동,2018-05-21,15.1,7.9,10.2,3.4,1.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0506329113924053,0.0,0.7,0.0,0.0,0.0,0.0,17.5,0.0,10.0,27.26
호소,대청호,회남,2018-05-21,11.9,7.8,9.4,2.0,4.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.069620253164557,0.0,0.7,0.0,0.0,0.0,0.0,17.5,0.0,10.0,27.26
호소,대청호,회남,2018-05-28,13.2,7.8,8.9,2.7,1.8,3.6,998.0,860.0,138.0,0.0,0.0,0.0,2.088607594936709,0.0,0.7,0.0,0.0,0.0,0.0,23.0,0.0,10.9,29.34
호소,대청호,추동,2018-05-28,16.1,8.0,10.4,3.8,2.1,8.4,86.0,0.0,0.0,0.0,86.0,0.0,2.107594936708861,0.0,0.7,0.0,0.0,0.0,0.0,23.0,0.0,10.9,29.34
호소,대청호,문의,2018-05-28,17.7,8.6,12.4,2.4,1.8,16.8,164.0,0.0,164.0,0.0,0.0,0.0,2.126582278481013,0.0,0.7,0.0,0.0,0.0,0.0,23.0,0.0,10.9,29.34
호소,대청호,회남,2018-06-04,14.5,7.9,8.0,3.7,1.6,3.4,284.0,0.0,284.0,0.0,0.0,0.0,2.1455696202531644,0.0,0.7,0.0,0.0,0.0,0.0,23.5,0.0,7.8,24.41
호소,대청호,문의,2018-06-04,19.0,8.7,13.1,2.7,2.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,2.1645569620253164,0.0,0.7,0.0,0.0,0.0,0.0,23.5,0.0,7.8,24.41
호소,대청호,추동,2018-06-04,17.4,8.3,10.5,2.7,1.9,11.4,342.0,150.0,192.0,0.0,0.0,0.0,2.1835443037974684,0.0,0.7,0.0,0.0,0.0,0.0,23.5,0.0,7.8,24.41
호소,대청호,추동,2018-06-11,17.4,8.4,10.5,1.8,1.9,11.7,712.0,660.0,0.0,0.0,52.0,0.0,2.2025316455696204,0.0,0.7,0.0,0.0,0.0,0.0,20.4,0.0,1.1,13.74
호소,대청호,문의,2018-06-11,21.6,9.0,12.1,2.8,2.1,19.7,96.0,0.0,96.0,0.0,0.0,0.0,2.221518987341772,0.0,0.7,0.0,0.0,0.0,0.0,20.4,0.0,1.1,13.74
호소,대청호,회남,2018-06-11,15.1,8.2,9.2,1.4,2.6,11.2,772.0,220.0,148.0,0.0,404.0,0.0,2.240506329113924,0.0,0.7,0.0,0.0,0.0,0.0,20.4,0.0,1.1,13.74
호소,대청호,추동,2018-06-18,20.2,8.4,10.2,2.0,2.4,9.1,0.0,0.0,0.0,0.0,0.0,0.0,2.259493670886076,0.0,0.7,0.0,0.0,0.0,0.0,25.7,0.0,10.3,26.28
호소,대청호,회남,2018-06-18,14.9,8.0,6.8,1.5,1.6,5.0,602.0,500.0,0.0,0.0,102.0,0.0,2.278481012658228,0.0,0.7,0.0,0.0,0.0,0.0,25.7,0.0,10.3,26.28
호소,대청호,문의,2018-06-18,20.8,8.8,11.1,2.8,1.9,17.4,76.0,0.0,76.0,0.0,0.0,0.0,2.29746835443038,0.0,0.7,0.0,0.0,0.0,0.0,25.7,0.0,10.3,26.28
호소,대청호,문의,2018-06-25,22.7,9.0,11.6,3.1,2.2,11.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3164556962025316,0.0,0.7,0.0,0.0,0.0,0.0,26.6,0.0,5.8,19.9
호소,대청호,추동,2018-06-25,19.8,8.4,9.0,2.8,1.7,7.6,208.0,0.0,208.0,0.0,0.0,0.0,2.3354430379746836,0.0,0.7,0.0,0.0,0.0,0.0,26.6,0.0,5.8,19.9
호소,대청호,회남,2018-06-25,15.7,8.0,6.2,3.2,1.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.3544303797468356,0.0,0.7,0.0,0.0,0.0,0.0,26.6,0.0,5.8,19.9
호소,대청호,추동,2018-07-02,21.1,8.2,9.5,1.6,5.1,9.7,128.0,0.0,0.0,0.0,128.0,0.0,2.3734177215189876,0.0,0.7,0.0,0.0,0.0,0.0,22.8,43.9,0.2,5.7
호소,대청호,문의,2018-07-02,23.7,8.9,12.1,2.2,11.0,9.6,840.0,840.0,0.0,0.0,0.0,0.0,2.392405063291139,0.0,0.7,0.0,0.0,0.0,0.0,22.8,43.9,0.2,5.7
호소,대청호,회남,2018-07-02,16.1,7.8,5.3,2.0,15.2,6.7,398.0,0.0,0.0,58.0,340.0,0.0,2.411392405063291,0.0,0.7,0.0,0.0,0.0,0.0,22.8,43.9,0.2,5.7
호소,대청호,문의,2018-07-09,24.2,8.8,9.5,1.8,3.1,8.6,832.0,800.0,32.0,0.0,0.0,0.0,2.430379746835443,0.0,0.7,0.0,0.0,0.0,0.0,20.5,35.5,0.0,3.94
호소,대청호,회남,2018-07-09,18.6,8.0,5.9,2.0,7.1,9.9,208.0,80.0,0.0,0.0,128.0,0.0,2.449367088607595,0.0,0.7,0.0,0.0,0.0,0.0,20.5,35.5,0.0,3.94
호소,대청호,추동,2018-07-09,22.5,8.4,7.4,2.1,3.6,9.2,108.0,0.0,74.0,0.0,34.0,0.0,2.468354430379747,0.0,0.7,0.0,0.0,0.0,0.0,20.5,35.5,0.0,3.94
호소,대청호,추동,2018-07-16,28.3,7.9,8.6,2.9,3.7,6.8,178.0,80.0,0.0,0.0,98.0,0.0,2.4873417721518987,0.0,0.7,0.0,0.0,0.0,0.0,29.7,0.0,11.5,26.1
호소,대청호,문의,2018-07-16,26.7,8.0,9.8,1.5,3.4,8.0,866.0,660.0,152.0,0.0,54.0,0.0,2.5063291139240507,0.0,0.7,0.0,0.0,0.0,0.0,29.7,0.0,11.5,26.1
호소,대청호,회남,2018-07-16,20.1,8.1,7.8,1.8,5.2,6.9,322.0,120.0,202.0,0.0,0.0,0.0,2.5253164556962027,0.0,0.7,0.0,0.0,0.0,0.0,29.7,0.0,11.5,26.1
호소,대청호,회남,2018-07-23,21.4,8.3,7.5,1.5,8.0,13.4,940.0,940.0,0.0,0.0,0.0,0.0,2.5443037974683547,0.0,0.7,0.0,0.0,0.0,0.0,30.8,0.0,10.3,24.03
호소,대청호,추동,2018-07-23,24.6,8.1,5.6,1.8,3.3,7.9,874.0,820.0,0.0,0.0,54.0,0.0,2.5632911392405062,0.0,0.7,0.0,0.0,0.0,0.0,30.8,0.0,10.3,24.03
호소,대청호,문의,2018-07-23,26.1,8.5,7.3,2.5,2.7,8.1,840.0,840.0,0.0,0.0,0.0,0.0,2.5822784810126582,0.0,0.7,0.0,0.0,0.0,0.0,30.8,0.0,10.3,24.03
호소,대청호,회남,2018-07-30,21.3,8.4,6.0,2.5,4.4,4.1,740.0,740.0,0.0,0.0,0.0,0.0,2.6012658227848102,0.0,0.7,0.0,0.0,0.0,0.0,30.5,0.0,10.2,23.95
호소,대청호,추동,2018-07-30,25.1,8.5,6.7,1.4,7.3,6.5,970.0,840.0,0.0,96.0,34.0,0.0,2.6202531645569622,0.0,0.7,0.0,0.0,0.0,0.0,30.5,0.0,10.2,23.95
호소,대청호,문의,2018-07-30,25.8,8.6,7.8,1.5,4.3,9.5,5874.0,4840.0,0.0,880.0,154.0,0.0,2.639240506329114,0.0,0.7,0.0,0.0,0.0,0.0,30.5,0.0,10.2,23.95
호소,대청호,회남,2018-08-06,21.9,8.3,6.2,1.7,4.0,6.3,4600.0,3820.0,220.0,468.0,92.0,0.0,2.6582278481012658,0.0,0.7,0.0,0.0,0.0,0.0,30.8,0.0,7.1,20.51
호소,대청호,추동,2018-08-06,25.5,8.2,4.1,1.8,3.6,5.2,974.0,656.0,0.0,318.0,0.0,0.0,2.6772151898734178,0.0,0.7,0.0,0.0,0.0,0.0,30.8,0.0,7.1,20.51
호소,대청호,문의,2018-08-06,27.0,9.1,9.8,1.2,6.8,14.0,8036.0,7040.0,0.0,864.0,132.0,0.0,2.6962025316455698,0.0,0.7,0.0,0.0,0.0,0.0,30.8,0.0,7.1,20.51
호소,대청호,문의,2018-08-13,27.3,9.1,7.0,1.8,4.4,12.5,2076.0,700.0,0.0,1188.0,188.0,0.0,2.7151898734177218,0.0,0.7,0.0,0.0,0.0,0.0,31.2,0.0,9.1,21.87
호소,대청호,회남,2018-08-13,22.0,8.4,4.5,1.5,5.3,7.1,6190.0,4440.0,1538.0,212.0,0.0,0.0,2.7341772151898733,0.0,0.7,0.0,0.0,0.0,0.0,31.2,0.0,9.1,21.87
호소,대청호,추동,2018-08-13,25.0,8.4,3.7,1.4,4.2,8.8,7716.0,7580.0,0.0,136.0,0.0,0.0,2.7531645569620253,0.0,0.7,0.0,0.0,0.0,0.0,31.2,0.0,9.1,21.87
호소,대청호,추동,2018-08-20,26.6,8.4,4.7,1.9,5.0,5.4,6852.0,6260.0,0.0,504.0,88.0,0.0,2.7721518987341773,0.0,0.7,0.0,0.0,0.0,0.0,29.4,0.0,7.7,20.17
호소,대청호,회남,2018-08-20,21.6,8.5,3.9,1.5,4.8,7.5,8322.0,8000.0,46.0,134.0,142.0,0.0,2.7911392405063293,0.0,0.7,0.0,0.0,0.0,0.0,29.4,0.0,7.7,20.17
호소,대청호,문의,2018-08-20,27.3,9.2,7.0,1.5,5.0,11.9,7836.0,5960.0,206.0,1500.0,170.0,0.0,2.810126582278481,0.0,0.7,0.0,0.0,0.0,0.0,29.4,0.0,7.7,20.17
호소,대청호,추동,2018-08-27,25.3,8.5,5.3,2.0,4.6,8.4,1910.0,1600.0,0.0,210.0,100.0,0.0,2.829113924050633,0.0,0.7,0.0,0.0,0.0,0.0,23.6,53.0,0.0,4.0
호소,대청호,회남,2018-08-27,22.2,8.0,3.4,1.4,10.0,12.3,4896.0,4086.0,0.0,810.0,0.0,0.0,2.848101265822785,0.0,0.7,0.0,0.0,0.0,0.0,23.6,53.0,0.0,4.0
호소,대청호,문의,2018-08-27,26.7,9.5,7.3,1.7,4.6,12.9,7060.0,4220.0,0.0,0.0,2840.0,0.0,2.867088607594937,0.0,0.7,0.0,0.0,0.0,0.0,23.6,53.0,0.0,4.0
호소,대청호,문의,2018-09-03,25.0,8.7,4.1,2.1,2.7,7.1,844.0,780.0,0.0,0.0,64.0,0.0,2.886075949367089,0.0,0.7,0.0,0.0,0.0,0.0,24.4,89.8,1.6,10.93
호소,대청호,추동,2018-09-03,24.5,8.3,4.9,1.7,6.3,6.9,3080.0,800.0,164.0,2116.0,0.0,0.0,2.9050632911392404,0.0,0.7,0.0,0.0,0.0,0.0,24.4,89.8,1.6,10.93
호소,대청호,회남,2018-09-03,20.3,8.1,5.9,0.5,20.0,20.9,47190.0,41840.0,38.0,5312.0,0.0,0.0,2.9240506329113924,0.0,0.7,0.0,0.0,0.0,0.0,24.4,89.8,1.6,10.93
호소,대청호,회남,2018-09-10,23.4,8.2,8.0,2.0,12.8,12.3,35568.0,23320.0,34.0,12112.0,102.0,0.0,2.9430379746835444,0.0,0.7,0.0,0.0,0.0,0.0,22.1,0.0,11.2,21.6
호소,대청호,추동,2018-09-10,23.7,8.0,6.5,2.5,4.5,12.6,2530.0,1040.0,18.0,1284.0,188.0,0.0,2.9620253164556964,0.0,0.7,0.0,0.0,0.0,0.0,22.1,0.0,11.2,21.6
호소,대청호,문의,2018-09-10,24.0,8.4,4.2,2.1,4.7,4.6,4848.0,2500.0,0.0,2220.0,128.0,0.0,2.981012658227848,0.0,0.7,0.0,0.0,0.0,0.0,22.1,0.0,11.2,21.6
호소,대청호,회남,2018-09-13,21.6,7.7,6.1,0.8,17.3,12.7,22230.0,13360.0,56.0,8712.0,102.0,0.0,3.0,0.0,0.7,0.0,0.0,0.0,0.0,21.6,0.1,0.7,7.15
호소,대청호,문의,2018-09-17,23.6,7.8,4.7,2.5,3.8,4.9,4140.0,2580.0,0.0,1560.0,0.0,0.0,2.0,0.03333333333333333,0.7,0.0,0.0,0.0,0.0,22.7,0.0,9.6,21.01
호소,대청호,추동,2018-09-17,23.9,7.7,6.0,1.2,6.6,24.9,8574.0,7572.0,938.0,64.0,0.0,0.0,1.0,0.06666666666666667,0.7,0.0,0.0,0.0,0.0,22.7,0.0,9.6,21.01
호소,대청호,회남,2018-09-17,21.5,7.8,5.0,1.7,8.1,5.9,3212.0,2034.0,14.0,1088.0,76.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,22.7,0.0,9.6,21.01
호소,대청호,회남,2018-09-19,23.0,8.1,6.6,1.6,8.8,14.0,8956.0,7280.0,316.0,1060.0,300.0,0.0,1.0,0.2,0.7,0.0,0.0,0.0,0.0,21.4,0.0,0.3,10.24
호소,대청호,문의,2018-09-27,23.1,7.0,5.4,2.1,3.4,8.2,2640.0,2640.0,0.0,0.0,0.0,0.0,0.9968652037617555,0.20062695924764892,0.7,0.0,0.0,0.0,0.0,18.6,0.0,11.4,22.29
호소,대청호,회남,2018-09-27,22.3,7.3,5.2,1.5,6.4,14.5,6788.0,6540.0,192.0,0.0,56.0,0.0,0.9937304075235109,0.2012539184952978,0.7,0.0,0.0,0.0,0.0,18.6,0.0,11.4,22.29
호소,대청호,추동,2018-09-27,23.0,7.6,8.2,1.3,5.7,33.7,4142.0,2640.0,750.0,752.0,0.0,0.0,0.9905956112852664,0.20188087774294672,0.7,0.0,0.0,0.0,0.0,18.6,0.0,11.4,22.29
호소,대청호,문의,2018-10-01,22.6,7.2,6.6,2.7,3.4,8.6,640.0,640.0,0.0,0.0,0.0,0.0,0.987460815047022,0.20250783699059563,0.7,0.0,0.0,0.0,0.0,15.5,1.7,5.1,14.3
호소,대청호,추동,2018-10-01,22.5,7.2,8.1,1.5,5.6,35.3,2870.0,2440.0,324.0,24.0,82.0,0.0,0.9843260188087775,0.2031347962382445,0.7,0.0,0.0,0.0,0.0,15.5,1.7,5.1,14.3
호소,대청호,회남,2018-10-01,21.3,6.9,4.9,1.6,5.7,16.8,658.0,394.0,124.0,140.0,0.0,0.0,0.9811912225705329,0.20376175548589343,0.7,0.0,0.0,0.0,0.0,15.5,1.7,5.1,14.3
호소,대청호,문의,2018-10-08,21.9,7.1,6.7,2.3,3.6,10.4,1886.0,1886.0,0.0,0.0,0.0,0.0,0.9780564263322884,0.20438871473354234,0.7,0.0,0.0,0.0,0.0,13.8,0.0,8.1,17.41
호소,대청호,회남,2018-10-08,21.6,7.1,6.1,2.1,4.9,21.2,2506.0,2480.0,0.0,0.0,26.0,0.0,0.9749216300940439,0.20501567398119122,0.7,0.0,0.0,0.0,0.0,13.8,0.0,8.1,17.41
호소,대청호,추동,2018-10-08,21.8,7.2,8.3,2.4,3.0,17.5,2272.0,1820.0,0.0,288.0,164.0,0.0,0.9717868338557993,0.20564263322884013,0.7,0.0,0.0,0.0,0.0,13.8,0.0,8.1,17.41
호소,대청호,문의,2018-10-15,20.9,7.0,7.2,2.0,3.0,17.6,880.0,844.0,0.0,36.0,0.0,0.0,0.9686520376175549,0.20626959247648904,0.7,0.0,0.0,0.0,0.0,14.2,0.0,9.0,15.17
호소,대청호,추동,2018-10-15,20.6,7.1,8.2,2.4,2.4,14.3,570.0,424.0,0.0,0.0,146.0,0.0,0.9655172413793104,0.20689655172413796,0.7,0.0,0.0,0.0,0.0,14.2,0.0,9.0,15.17
호소,대청호,회남,2018-10-15,20.2,7.0,7.1,2.3,4.8,10.2,394.0,158.0,0.0,0.0,236.0,0.0,0.9623824451410659,0.20752351097178684,0.7,0.0,0.0,0.0,0.0,14.2,0.0,9.0,15.17
호소,대청호,회남,2018-10-22,19.1,7.2,7.6,2.7,3.0,9.3,182.0,44.0,0.0,0.0,138.0,0.0,0.9592476489028213,0.20815047021943575,0.7,0.0,0.0,0.0,0.0,13.4,0.0,5.8,13.11
호소,대청호,추동,2018-10-22,19.9,7.3,8.4,2.7,2.5,16.5,892.0,516.0,54.0,124.0,198.0,0.0,0.9561128526645768,0.20877742946708466,0.7,0.0,0.0,0.0,0.0,13.4,0.0,5.8,13.11
호소,대청호,문의,2018-10-22,19.8,7.3,8.2,2.1,2.4,25.2,734.0,660.0,0.0,0.0,74.0,0.0,0.9529780564263323,0.20940438871473355,0.7,0.0,0.0,0.0,0.0,13.4,0.0,5.8,13.11
호소,대청호,회남,2018-10-29,18.2,7.1,7.4,2.6,2.7,10.1,402.0,260.0,0.0,0.0,142.0,0.0,0.9498432601880877,0.21003134796238246,0.7,0.0,0.0,0.0,0.0,9.1,0.2,3.2,7.29
호소,대청호,추동,2018-10-29,18.3,7.2,8.4,2.2,3.0,20.3,822.0,480.0,106.0,136.0,100.0,0.0,0.9467084639498433,0.21065830721003137,0.7,0.0,0.0,0.0,0.0,9.1,0.2,3.2,7.29
호소,대청호,문의,2018-10-29,18.4,7.2,8.3,2.7,2.3,14.6,828.0,440.0,0.0,204.0,184.0,0.0,0.9435736677115988,0.21128526645768025,0.7,0.0,0.0,0.0,0.0,9.1,0.2,3.2,7.29
