분류,지점명,채수위치,조사일,수온(℃),pH,DO(㎎/L),투명도,탁도,Chl-a (㎎/㎥),유해남조류 세포수 (cells/㎖),유해남조류 우점종 및 세포수(속별),유해남조류 우점종 및 세포수(속별).1,유해남조류 우점종 및 세포수(속별).2,유해남조류 우점종 및 세포수(속별).3,냄새물질 (ng/L),냄새물질 (ng/L).1,조류독소(㎍/L),조류독소(㎍/L).1,조류독소(㎍/L).2,조류독소(㎍/L).3,조류독소(㎍/L).4,조류독소(㎍/L).5,평균기온(°C),일강수량(mm),합계 일조시간(hr),합계 일사량(MJ/m2),TN(㎎/L),TP(㎎/L),수위(EL.m),저수량(백만㎥),저수율(%),강우량(mm),유입량(㎥/s),총방류량(㎥/s),N_P_비율,체류시간_지표
호소,대청호,회남,2018-05-21,11.9,7.8,9.4,2.0,4.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.069620253164557,0.0,0.7,0.0,0.0,0.0,0.0,17.5,0.0,10.0,27.26,,,73.95,1013.251,68.0,0.0,27.532,61.708,,16.39352511001812
호소,대청호,회남,2018-05-28,13.2,7.8,8.9,2.7,1.8,3.6,998.0,860.0,138.0,0.0,0.0,0.0,2.088607594936709,0.0,0.7,0.0,0.0,0.0,0.0,23.0,0.0,10.9,29.34,,,73.7,998.563,67.0,0.101,21.108,61.774,,16.138652745902963
호소,대청호,추동,2018-05-28,16.1,8.0,10.4,3.8,2.1,8.4,86.0,0.0,0.0,0.0,86.0,0.0,2.107594936708861,0.0,0.7,0.0,0.0,0.0,0.0,23.0,0.0,10.9,29.34,,,73.7,998.563,67.0,0.101,21.108,61.774,,16.138652745902963
호소,대청호,문의,2018-05-28,17.7,8.6,12.4,2.4,1.8,16.8,164.0,0.0,164.0,0.0,0.0,0.0,2.126582278481013,0.0,0.7,0.0,0.0,0.0,0.0,23.0,0.0,10.9,29.34,1.935,0.05,73.7,998.563,67.0,0.101,21.108,61.774,38.69999922600002,16.138652745902963
호소,대청호,회남,2018-06-04,14.5,7.9,8.0,3.7,1.6,3.4,284.0,0.0,284.0,0.0,0.0,0.0,2.1455696202531644,0.0,0.7,0.0,0.0,0.0,0.0,23.5,0.0,7.8,24.41,,,73.12,964.974,64.8,0.0,31.198,84.355,,11.425895447279617
호소,대청호,문의,2018-06-04,19.0,8.7,13.1,2.7,2.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,2.1645569620253164,0.0,0.7,0.0,0.0,0.0,0.0,23.5,0.0,7.8,24.41,2.992,0.056,73.12,964.974,64.8,0.0,31.198,84.355,53.42857047448981,11.425895447279617
호소,대청호,추동,2018-06-04,17.4,8.3,10.5,2.7,1.9,11.4,342.0,150.0,192.0,0.0,0.0,0.0,2.1835443037974684,0.0,0.7,0.0,0.0,0.0,0.0,23.5,0.0,7.8,24.41,,,73.12,964.974,64.8,0.0,31.198,84.355,,11.425895447279617
호소,대청호,추동,2018-06-11,17.4,8.4,10.5,1.8,1.9,11.7,712.0,660.0,0.0,0.0,52.0,0.0,2.2025316455696204,0.0,0.7,0.0,0.0,0.0,0.0,20.4,0.0,1.1,13.74,,,72.35,921.422,61.8,0.5975,13.305,84.478,,10.894346047435505
호소,대청호,문의,2018-06-11,21.6,9.0,12.1,2.8,2.1,19.7,96.0,0.0,96.0,0.0,0.0,0.0,2.221518987341772,0.0,0.7,0.0,0.0,0.0,0.0,20.4,0.0,1.1,13.74,2.734,0.036,72.35,921.422,61.8,0.5975,13.305,84.478,75.94444233487661,10.894346047435505
호소,대청호,회남,2018-06-11,15.1,8.2,9.2,1.4,2.6,11.2,772.0,220.0,148.0,0.0,404.0,0.0,2.240506329113924,0.0,0.7,0.0,0.0,0.0,0.0,20.4,0.0,1.1,13.74,,,72.35,921.422,61.8,0.5975,13.305,84.478,,10.894346047435505
호소,대청호,추동,2018-06-18,20.2,8.4,10.2,2.0,2.4,9.1,0.0,0.0,0.0,0.0,0.0,0.0,2.259493670886076,0.0,0.7,0.0,0.0,0.0,0.0,25.7,0.0,10.3,26.28,,,71.54,876.877,58.9,0.7499,10.552,85.991,,10.185466541218014
호소,대청호,회남,2018-06-18,14.9,8.0,6.8,1.5,1.6,5.0,602.0,500.0,0.0,0.0,102.0,0.0,2.278481012658228,0.0,0.7,0.0,0.0,0.0,0.0,25.7,0.0,10.3,26.28,,,71.54,876.877,58.9,0.7499,10.552,85.991,,10.185466541218014
호소,대청호,문의,2018-06-18,20.8,8.8,11.1,2.8,1.9,17.4,76.0,0.0,76.0,0.0,0.0,0.0,2.29746835443038,0.0,0.7,0.0,0.0,0.0,0.0,25.7,0.0,10.3,26.28,3.312,0.016,71.54,876.877,58.9,0.7499,10.552,85.991,206.9999870625008,10.185466541218014
호소,대청호,문의,2018-06-25,22.7,9.0,11.6,3.1,2.2,11.2,0.0,0.0,0.0,0.0,0.0,0.0,2.316455696202532,0.0,0.7,0.0,0.0,0.0,0.0,26.6,0.0,5.8,19.9,1.718,0.027,70.7,832.037,55.8,0.0,16.311,83.37,63.62962727297677,9.968096322031869
호소,대청호,추동,2018-06-25,19.8,8.4,9.0,2.8,1.7,7.6,208.0,0.0,208.0,0.0,0.0,0.0,2.335443037974684,0.0,0.7,0.0,0.0,0.0,0.0,26.6,0.0,5.8,19.9,,,70.7,832.037,55.8,0.0,16.311,83.37,,9.968096322031869
호소,대청호,회남,2018-06-25,15.7,8.0,6.2,3.2,1.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.354430379746836,0.0,0.7,0.0,0.0,0.0,0.0,26.6,0.0,5.8,19.9,,,70.7,832.037,55.8,0.0,16.311,83.37,,9.968096322031869
호소,대청호,추동,2018-07-02,21.1,8.2,9.5,1.6,5.1,9.7,128.0,0.0,0.0,0.0,128.0,0.0,2.373417721518988,0.0,0.7,0.0,0.0,0.0,0.0,22.8,43.9,0.2,5.7,,,71.59,879.589,59.0,67.3632,728.254,202.241,,4.347062631893684
호소,대청호,문의,2018-07-02,23.7,8.9,12.1,2.2,11.0,9.6,840.0,840.0,0.0,0.0,0.0,0.0,2.392405063291139,0.0,0.7,0.0,0.0,0.0,0.0,22.8,43.9,0.2,5.7,1.59,0.024,71.59,879.589,59.0,67.3632,728.254,202.241,66.24999723958345,4.347062631893684
호소,대청호,회남,2018-07-02,16.1,7.8,5.3,2.0,15.2,6.7,398.0,0.0,0.0,58.0,340.0,0.0,2.411392405063291,0.0,0.7,0.0,0.0,0.0,0.0,22.8,43.9,0.2,5.7,,,71.59,879.589,59.0,67.3632,728.254,202.241,,4.347062631893684
호소,대청호,문의,2018-07-09,24.2,8.8,9.5,1.8,3.1,8.6,832.0,800.0,32.0,0.0,0.0,0.0,2.430379746835443,0.0,0.7,0.0,0.0,0.0,0.0,20.5,35.5,0.0,3.94,2.19,0.022,72.16,910.857,61.1,13.625,109.392,173.648,99.54545002066136,5.2424027902479455
호소,대청호,회남,2018-07-09,18.6,8.0,5.9,2.0,7.1,9.9,208.0,80.0,0.0,0.0,128.0,0.0,2.449367088607595,0.0,0.7,0.0,0.0,0.0,0.0,20.5,35.5,0.0,3.94,,,72.16,910.857,61.1,13.625,109.392,173.648,,5.2424027902479455
호소,대청호,추동,2018-07-09,22.5,8.4,7.4,2.1,3.6,9.2,108.0,0.0,74.0,0.0,34.0,0.0,2.468354430379747,0.0,0.7,0.0,0.0,0.0,0.0,20.5,35.5,0.0,3.94,,,72.16,910.857,61.1,13.625,109.392,173.648,,5.2424027902479455
호소,대청호,추동,2018-07-16,28.3,7.9,8.6,2.9,3.7,6.8,178.0,80.0,0.0,0.0,98.0,0.0,2.4873417721518987,0.0,0.7,0.0,0.0,0.0,0.0,29.7,0.0,11.5,26.1,,,72.25,915.853,61.5,0.0,22.014,34.888,,26.176203269692465
호소,대청호,문의,2018-07-16,26.7,8.0,9.8,1.5,3.4,8.0,866.0,660.0,152.0,0.0,54.0,0.0,2.5063291139240507,0.0,0.7,0.0,0.0,0.0,0.0,29.7,0.0,11.5,26.1,1.377,0.026,72.25,915.853,61.5,0.0,22.014,34.888,52.96153642455629,26.176203269692465
호소,대청호,회남,2018-07-16,20.1,8.1,7.8,1.8,5.2,6.9,322.0,120.0,202.0,0.0,0.0,0.0,2.5253164556962027,0.0,0.7,0.0,0.0,0.0,0.0,29.7,0.0,11.5,26.1,,,72.25,915.853,61.5,0.0,22.014,34.888,,26.176203269692465
호소,대청호,회남,2018-07-23,21.4,8.3,7.5,1.5,8.0,13.4,940.0,940.0,0.0,0.0,0.0,0.0,2.5443037974683547,0.0,0.7,0.0,0.0,0.0,0.0,30.8,0.0,10.3,24.03,,,72.03,903.67,60.7,0.0,14.335,39.891,,22.596834287714735
호소,대청호,추동,2018-07-23,24.6,8.1,5.6,1.8,3.3,7.9,874.0,820.0,0.0,0.0,54.0,0.0,2.5632911392405062,0.0,0.7,0.0,0.0,0.0,0.0,30.8,0.0,10.3,24.03,,,72.03,903.67,60.7,0.0,14.335,39.891,,22.596834287714735
호소,대청호,문의,2018-07-23,26.1,8.5,7.3,2.5,2.7,8.1,840.0,840.0,0.0,0.0,0.0,0.0,2.5822784810126582,0.0,0.7,0.0,0.0,0.0,0.0,30.8,0.0,10.3,24.03,1.4,0.024,72.03,903.67,60.7,0.0,14.335,39.891,58.333330902777874,22.596834287714735
호소,대청호,회남,2018-07-30,21.3,8.4,6.0,2.5,4.4,4.1,740.0,740.0,0.0,0.0,0.0,0.0,2.6012658227848102,0.0,0.7,0.0,0.0,0.0,0.0,30.5,0.0,10.2,23.95,,,71.72,886.664,59.5,0.0,8.54,40.137,,22.036036483833286
호소,대청호,추동,2018-07-30,25.1,8.5,6.7,1.4,7.3,6.5,970.0,840.0,0.0,96.0,34.0,0.0,2.6202531645569622,0.0,0.7,0.0,0.0,0.0,0.0,30.5,0.0,10.2,23.95,,,71.72,886.664,59.5,0.0,8.54,40.137,,22.036036483833286
호소,대청호,문의,2018-07-30,25.8,8.6,7.8,1.5,4.3,9.5,5874.0,4840.0,0.0,880.0,154.0,0.0,2.639240506329114,0.0,0.7,0.0,0.0,0.0,0.0,30.5,0.0,10.2,23.95,1.447,0.019,71.72,886.664,59.5,0.0,8.54,40.137,76.15789072853208,22.036036483833286
호소,대청호,회남,2018-08-06,21.9,8.3,6.2,1.7,4.0,6.3,4600.0,3820.0,220.0,468.0,92.0,0.0,2.6582278481012658,0.0,0.7,0.0,0.0,0.0,0.0,30.8,0.0,7.1,20.51,2.85,0.023,71.22,859.633,57.7,0.0,5.01,54.688,123.91303809073749,15.690169380156238
호소,대청호,추동,2018-08-06,25.5,8.2,4.1,1.8,3.6,5.2,974.0,656.0,0.0,318.0,0.0,0.0,2.6772151898734178,0.0,0.7,0.0,0.0,0.0,0.0,30.8,0.0,7.1,20.51,2.617,0.012,71.22,859.633,57.7,0.0,5.01,54.688,218.08331515972375,15.690169380156238
호소,대청호,문의,2018-08-06,27.0,9.1,9.8,1.2,6.8,14.0,8036.0,7040.0,0.0,864.0,132.0,0.0,2.6962025316455698,0.0,0.7,0.0,0.0,0.0,0.0,30.8,0.0,7.1,20.51,1.55,0.031,71.22,859.633,57.7,0.0,5.01,54.688,49.99999838709683,15.690169380156238
호소,대청호,문의,2018-08-13,27.3,9.1,7.0,1.8,4.4,12.5,2076.0,700.0,0.0,1188.0,188.0,0.0,2.7151898734177218,0.0,0.7,0.0,0.0,0.0,0.0,31.2,0.0,9.1,21.87,1.158,0.03,70.71,832.563,55.9,0.5717,18.331,54.888,38.59999871333338,15.140812540918018
호소,대청호,회남,2018-08-13,22.0,8.4,4.5,1.5,5.3,7.1,6190.0,4440.0,1538.0,212.0,0.0,0.0,2.7341772151898733,0.0,0.7,0.0,0.0,0.0,0.0,31.2,0.0,9.1,21.87,,,70.71,832.563,55.9,0.5717,18.331,54.888,,15.140812540918018
호소,대청호,추동,2018-08-13,25.0,8.4,3.7,1.4,4.2,8.8,7716.0,7580.0,0.0,136.0,0.0,0.0,2.7531645569620253,0.0,0.7,0.0,0.0,0.0,0.0,31.2,0.0,9.1,21.87,,,70.71,832.563,55.9,0.5717,18.331,54.888,,15.140812540918018
호소,대청호,추동,2018-08-20,26.6,8.4,4.7,1.9,5.0,5.4,6852.0,6260.0,0.0,504.0,88.0,0.0,2.7721518987341773,0.0,0.7,0.0,0.0,0.0,0.0,29.4,0.0,7.7,20.17,,,70.14,802.903,53.9,0.0,13.241,55.01,,14.56909816730176
호소,대청호,회남,2018-08-20,21.6,8.5,3.9,1.5,4.8,7.5,8322.0,8000.0,46.0,134.0,142.0,0.0,2.7911392405063293,0.0,0.7,0.0,0.0,0.0,0.0,29.4,0.0,7.7,20.17,,,70.14,802.903,53.9,0.0,13.241,55.01,,14.56909816730176
호소,대청호,문의,2018-08-20,27.3,9.2,7.0,1.5,5.0,11.9,7836.0,5960.0,206.0,1500.0,170.0,0.0,2.810126582278481,0.0,0.7,0.0,0.0,0.0,0.0,29.4,0.0,7.7,20.17,1.121,0.022,70.14,802.903,53.9,0.0,13.241,55.01,50.95454313842986,14.56909816730176
호소,대청호,추동,2018-08-27,25.3,8.5,5.3,2.0,4.6,8.4,1910.0,1600.0,0.0,210.0,100.0,0.0,2.829113924050633,0.0,0.7,0.0,0.0,0.0,0.0,23.6,53.0,0.0,4.0,,,72.45,927.012,62.2,65.5486,1607.661,105.798,,8.753819713309033
호소,대청호,회남,2018-08-27,22.2,8.0,3.4,1.4,10.0,12.3,4896.0,4086.0,0.0,810.0,0.0,0.0,2.848101265822785,0.0,0.7,0.0,0.0,0.0,0.0,23.6,53.0,0.0,4.0,,,72.45,927.012,62.2,65.5486,1607.661,105.798,,8.753819713309033
호소,대청호,문의,2018-08-27,26.7,9.5,7.3,1.7,4.6,12.9,7060.0,4220.0,0.0,0.0,2840.0,0.0,2.867088607594937,0.0,0.7,0.0,0.0,0.0,0.0,23.6,53.0,0.0,4.0,1.22,0.025,72.45,927.012,62.2,65.5486,1607.661,105.798,48.79999804800008,8.753819713309033
호소,대청호,문의,2018-09-03,25.0,8.7,4.1,2.1,2.7,7.1,844.0,780.0,0.0,0.0,64.0,0.0,2.886075949367089,0.0,0.7,0.0,0.0,0.0,0.0,24.4,89.8,1.6,10.93,,,75.3,1094.771,73.5,25.354,280.296,503.097,,2.1756310152882468
호소,대청호,추동,2018-09-03,24.5,8.3,4.9,1.7,6.3,6.9,3080.0,800.0,164.0,2116.0,0.0,0.0,2.9050632911392404,0.0,0.7,0.0,0.0,0.0,0.0,24.4,89.8,1.6,10.93,,,75.3,1094.771,73.5,25.354,280.296,503.097,,2.1756310152882468
호소,대청호,회남,2018-09-03,20.3,8.1,5.9,0.5,20.0,20.9,47190.0,41840.0,38.0,5312.0,0.0,0.0,2.9240506329113924,0.0,0.7,0.0,0.0,0.0,0.0,24.4,89.8,1.6,10.93,,,75.3,1094.771,73.5,25.354,280.296,503.097,,2.1756310152882468
호소,대청호,회남,2018-09-10,23.4,8.2,8.0,2.0,12.8,12.3,35568.0,23320.0,34.0,12112.0,102.0,0.0,2.9430379746835444,0.0,0.7,0.0,0.0,0.0,0.0,22.1,0.0,11.2,21.6,,,75.33,1096.625,73.6,0.0,67.358,160.603,,6.8239236355264055
호소,대청호,추동,2018-09-10,23.7,8.0,6.5,2.5,4.5,12.6,2530.0,1040.0,18.0,1284.0,188.0,0.0,2.9620253164556964,0.0,0.7,0.0,0.0,0.0,0.0,22.1,0.0,11.2,21.6,,,75.33,1096.625,73.6,0.0,67.358,160.603,,6.8239236355264055
호소,대청호,문의,2018-09-10,24.0,8.4,4.2,2.1,4.7,4.6,4848.0,2500.0,0.0,2220.0,128.0,0.0,2.981012658227848,0.0,0.7,0.0,0.0,0.0,0.0,22.1,0.0,11.2,21.6,,,75.33,1096.625,73.6,0.0,67.358,160.603,,6.8239236355264055
호소,대청호,회남,2018-09-13,21.6,7.7,6.1,0.8,17.3,12.7,22230.0,13360.0,56.0,8712.0,102.0,0.0,3.0,0.0,0.7,0.0,0.0,0.0,0.0,21.6,0.1,0.7,7.15,,,75.31,1095.389,73.5,0.0,43.805,36.654,,29.803259509169063
호소,대청호,문의,2018-09-17,23.6,7.8,4.7,2.5,3.8,4.9,4140.0,2580.0,0.0,1560.0,0.0,0.0,2.0,0.0333333333333333,0.7,0.0,0.0,0.0,0.0,22.7,0.0,9.6,21.01,,,75.32,1096.007,73.6,0.1042,36.744,36.744,,29.74723157094778
호소,대청호,추동,2018-09-17,23.9,7.7,6.0,1.2,6.6,24.9,8574.0,7572.0,938.0,64.0,0.0,0.0,1.0,0.0666666666666666,0.7,0.0,0.0,0.0,0.0,22.7,0.0,9.6,21.01,,,75.32,1096.007,73.6,0.1042,36.744,36.744,,29.74723157094778
호소,대청호,회남,2018-09-17,21.5,7.8,5.0,1.7,8.1,5.9,3212.0,2034.0,14.0,1088.0,76.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,22.7,0.0,9.6,21.01,,,75.32,1096.007,73.6,0.1042,36.744,36.744,,29.74723157094778
호소,대청호,회남,2018-09-19,23.0,8.1,6.6,1.6,8.8,14.0,8956.0,7280.0,316.0,1060.0,300.0,0.0,1.0,0.2,0.7,0.0,0.0,0.0,0.0,21.4,0.0,0.3,10.24,,,75.29,1094.153,73.4,0.0,22.449,36.749,,29.692881760699066
호소,대청호,문의,2018-09-27,23.1,7.0,5.4,2.1,3.4,8.2,2640.0,2640.0,0.0,0.0,0.0,0.0,0.9968652037617556,0.2006269592476489,0.7,0.0,0.0,0.0,0.0,18.6,0.0,11.4,22.29,,,75.37,1099.1,73.8,0.0,22.279,36.617,,29.934362829207178
호소,대청호,회남,2018-09-27,22.3,7.3,5.2,1.5,6.4,14.5,6788.0,6540.0,192.0,0.0,56.0,0.0,0.9937304075235108,0.2012539184952978,0.7,0.0,0.0,0.0,0.0,18.6,0.0,11.4,22.29,,,75.37,1099.1,73.8,0.0,22.279,36.617,,29.934362829207178
호소,대청호,추동,2018-09-27,23.0,7.6,8.2,1.3,5.7,33.7,4142.0,2640.0,750.0,752.0,0.0,0.0,0.9905956112852664,0.2018808777429467,0.7,0.0,0.0,0.0,0.0,18.6,0.0,11.4,22.29,,,75.37,1099.1,73.8,0.0,22.279,36.617,,29.934362829207178
호소,대청호,문의,2018-10-01,22.6,7.2,6.6,2.7,3.4,8.6,640.0,640.0,0.0,0.0,0.0,0.0,0.987460815047022,0.2025078369905956,0.7,0.0,0.0,0.0,0.0,15.5,1.7,5.1,14.3,1.506,0.041,75.31,1095.389,73.5,1.836,29.459,29.459,36.73170642117789,37.05771507831793
호소,대청호,추동,2018-10-01,22.5,7.2,8.1,1.5,5.6,35.3,2870.0,2440.0,324.0,24.0,82.0,0.0,0.9843260188087776,0.2031347962382445,0.7,0.0,0.0,0.0,0.0,15.5,1.7,5.1,14.3,,,75.31,1095.389,73.5,1.836,29.459,29.459,,37.05771507831793
호소,대청호,회남,2018-10-01,21.3,6.9,4.9,1.6,5.7,16.8,658.0,394.0,124.0,140.0,0.0,0.0,0.9811912225705328,0.2037617554858934,0.7,0.0,0.0,0.0,0.0,15.5,1.7,5.1,14.3,,,75.31,1095.389,73.5,1.836,29.459,29.459,,37.05771507831793
호소,대청호,문의,2018-10-08,21.9,7.1,6.7,2.3,3.6,10.4,1886.0,1886.0,0.0,0.0,0.0,0.0,0.9780564263322884,0.2043887147335423,0.7,0.0,0.0,0.0,0.0,13.8,0.0,8.1,17.41,1.751,0.054,76.43,1165.907,78.3,0.0,247.231,224.972,32.425925325445824,5.180151240491931
호소,대청호,회남,2018-10-08,21.6,7.1,6.1,2.1,4.9,21.2,2506.0,2480.0,0.0,0.0,26.0,0.0,0.974921630094044,0.2050156739811912,0.7,0.0,0.0,0.0,0.0,13.8,0.0,8.1,17.41,,,76.43,1165.907,78.3,0.0,247.231,224.972,,5.180151240491931
호소,대청호,추동,2018-10-08,21.8,7.2,8.3,2.4,3.0,17.5,2272.0,1820.0,0.0,288.0,164.0,0.0,0.9717868338557992,0.2056426332288401,0.7,0.0,0.0,0.0,0.0,13.8,0.0,8.1,17.41,,,76.43,1165.907,78.3,0.0,247.231,224.972,,5.180151240491931
호소,대청호,문의,2018-10-15,20.9,7.0,7.2,2.0,3.0,17.6,880.0,844.0,0.0,36.0,0.0,0.0,0.9686520376175548,0.206269592476489,0.7,0.0,0.0,0.0,0.0,14.2,0.0,9.0,15.17,1.53,0.025,75.89,1131.58,75.9,0.0,36.911,29.62,61.1999975520001,38.07469717362045
호소,대청호,추동,2018-10-15,20.6,7.1,8.2,2.4,2.4,14.3,570.0,424.0,0.0,0.0,146.0,0.0,0.9655172413793104,0.2068965517241379,0.7,0.0,0.0,0.0,0.0,14.2,0.0,9.0,15.17,,,75.89,1131.58,75.9,0.0,36.911,29.62,,38.07469717362045
호소,대청호,회남,2018-10-15,20.2,7.0,7.1,2.3,4.8,10.2,394.0,158.0,0.0,0.0,236.0,0.0,0.962382445141066,0.2075235109717868,0.7,0.0,0.0,0.0,0.0,14.2,0.0,9.0,15.17,,,75.89,1131.58,75.9,0.0,36.911,29.62,,38.07469717362045
호소,대청호,회남,2018-10-22,19.1,7.2,7.6,2.7,3.0,9.3,182.0,44.0,0.0,0.0,138.0,0.0,0.9592476489028212,0.2081504702194357,0.7,0.0,0.0,0.0,0.0,13.4,0.0,5.8,13.11,,,75.85,1129.061,75.8,0.0,22.542,29.826,,37.728430127648195
호소,대청호,추동,2018-10-22,19.9,7.3,8.4,2.7,2.5,16.5,892.0,516.0,54.0,124.0,198.0,0.0,0.9561128526645768,0.2087774294670846,0.7,0.0,0.0,0.0,0.0,13.4,0.0,5.8,13.11,,,75.85,1129.061,75.8,0.0,22.542,29.826,,37.728430127648195
호소,대청호,문의,2018-10-22,19.8,7.3,8.2,2.1,2.4,25.2,734.0,660.0,0.0,0.0,74.0,0.0,0.9529780564263324,0.2094043887147335,0.7,0.0,0.0,0.0,0.0,13.4,0.0,5.8,13.11,1.661,0.029,75.85,1129.061,75.8,0.0,22.542,29.826,57.27586009393586,37.728430127648195
호소,대청호,회남,2018-10-29,18.2,7.1,7.4,2.6,2.7,10.1,402.0,260.0,0.0,0.0,142.0,0.0,0.9498432601880876,0.2100313479623824,0.7,0.0,0.0,0.0,0.0,9.1,0.2,3.2,7.29,,,75.83,1127.803,75.7,0.8519,36.972,29.696,,37.85081890186602
호소,대청호,추동,2018-10-29,18.3,7.2,8.4,2.2,3.0,20.3,822.0,480.0,106.0,136.0,100.0,0.0,0.9467084639498432,0.2106583072100313,0.7,0.0,0.0,0.0,0.0,9.1,0.2,3.2,7.29,,,75.83,1127.803,75.7,0.8519,36.972,29.696,,37.85081890186602
호소,대청호,문의,2018-10-29,18.4,7.2,8.3,2.7,2.3,14.6,828.0,440.0,0.0,204.0,184.0,0.0,0.9435736677115988,0.2112852664576802,0.7,0.0,0.0,0.0,0.0,9.1,0.2,3.2,7.29,1.472,0.024,75.83,1127.803,75.7,0.8519,36.972,29.696,61.33333077777788,37.85081890186602
호소,대청호,회남,2018-11-05,17.5,7.3,8.4,2.5,3.3,11.8,278.0,0.0,0.0,0.0,278.0,0.0,0.9404388714733544,0.2119122257053291,0.7,0.0,0.0,0.0,0.0,10.5,0.0,9.3,13.12,,,75.77,1124.035,75.4,0.0,22.418,29.682,,37.74209253911759
호소,대청호,추동,2018-11-05,17.3,7.3,9.3,2.6,2.6,23.3,600.0,0.0,62.0,0.0,538.0,0.0,0.9373040752351096,0.212539184952978,0.7,0.0,0.0,0.0,0.0,10.5,0.0,9.3,13.12,,,75.77,1124.035,75.4,0.0,22.418,29.682,,37.74209253911759
호소,대청호,문의,2018-11-05,17.5,7.2,8.3,3.6,2.1,8.7,444.0,0.0,38.0,0.0,406.0,0.0,0.9341692789968652,0.2131661442006269,0.7,0.0,0.0,0.0,0.0,10.5,0.0,9.3,13.12,,,75.77,1124.035,75.4,0.0,22.418,29.682,,37.74209253911759
호소,대청호,추동,2018-11-12,16.7,7.3,9.6,2.5,2.9,25.5,958.0,108.0,0.0,0.0,850.0,0.0,0.9310344827586208,0.2137931034482758,0.7,0.0,0.0,0.0,0.0,8.8,0.0,9.3,13.92,,,75.93,1134.102,76.1,0.0,44.454,29.855,,37.860190285428146
호소,대청호,문의,2018-11-12,16.8,7.4,8.4,3.5,1.9,10.2,684.0,440.0,0.0,0.0,244.0,0.0,0.927899686520376,0.2144200626959247,0.7,0.0,0.0,0.0,0.0,8.8,0.0,9.3,13.92,1.531,0.014,75.93,1134.102,76.1,0.0,44.454,29.855,109.35713504591892,37.860190285428146
호소,대청호,문의,2018-11-12,16.8,7.4,8.4,3.5,1.9,10.2,684.0,440.0,0.0,0.0,244.0,0.0,0.927899686520376,0.2144200626959247,0.7,0.0,0.0,0.0,0.0,8.8,0.0,9.3,13.92,1.531,0.014,75.93,1134.102,76.1,0.0,44.454,29.855,109.35713504591892,37.860190285428146
호소,대청호,회남,2018-11-12,16.6,7.3,8.8,3.1,2.3,13.5,278.0,0.0,0.0,0.0,278.0,0.0,0.9247648902821316,0.2150470219435736,0.7,0.0,0.0,0.0,0.0,8.8,0.0,9.3,13.92,,,75.93,1134.102,76.1,0.0,44.454,29.855,,37.860190285428146
호소,대청호,추동,2018-11-19,15.8,7.4,10.2,2.8,2.8,28.8,86.0,0.0,0.0,0.0,86.0,0.0,0.9216300940438872,0.2156739811912225,0.7,0.0,0.0,0.0,0.0,8.6,0.0,8.4,12.78,,,75.93,1134.102,76.1,0.0,29.912,29.912,,37.78828468612555
호소,대청호,문의,2018-11-19,15.8,7.4,8.8,3.5,1.9,17.4,74.0,0.0,0.0,0.0,74.0,0.0,0.9184952978056428,0.2163009404388715,0.7,0.0,0.0,0.0,0.0,8.6,0.0,8.4,12.78,1.305,0.02,75.93,1134.102,76.1,0.0,29.912,29.912,65.24999673750015,37.78828468612555
호소,대청호,회남,2018-11-19,15.4,7.3,9.4,2.8,2.6,23.2,512.0,320.0,0.0,84.0,108.0,0.0,0.915360501567398,0.2169278996865203,0.7,0.0,0.0,0.0,0.0,8.6,0.0,8.4,12.78,,,75.93,1134.102,76.1,0.0,29.912,29.912,,37.78828468612555
호소,대청호,추동,2018-11-26,14.4,7.4,10.3,3.1,2.7,21.4,476.0,0.0,0.0,0.0,476.0,0.0,0.9122257053291536,0.2175548589341693,0.7,0.0,0.0,0.0,0.0,6.1,0.0,5.7,10.48,,,75.86,1129.691,75.8,0.0,22.662,29.948,,37.59621272630458
호소,대청호,회남,2018-11-26,14.6,7.4,9.8,2.9,2.9,19.6,52.0,0.0,0.0,24.0,28.0,0.0,0.9090909090909092,0.2181818181818182,0.7,0.0,0.0,0.0,0.0,6.1,0.0,5.7,10.48,,,75.86,1129.691,75.8,0.0,22.662,29.948,,37.59621272630458
호소,대청호,문의,2018-11-26,14.6,7.3,9.1,3.2,2.0,17.5,86.0,0.0,0.0,0.0,86.0,0.0,0.9059561128526644,0.218808777429467,0.7,0.0,0.0,0.0,0.0,6.1,0.0,5.7,10.48,1.45,0.026,75.86,1129.691,75.8,0.0,22.662,29.948,55.76922862426044,37.59621272630458
호소,대청호,문의,2018-12-03,13.8,7.4,9.6,3.4,2.0,17.9,74.0,0.0,74.0,0.0,0.0,0.0,0.90282131661442,0.219435736677116,0.7,0.0,0.0,0.0,0.0,12.6,10.6,0.0,1.92,1.499,0.021,75.78,1124.662,75.5,9.2906,29.933,29.933,71.38094898185958,37.447541038191325
호소,대청호,회남,2018-12-03,13.3,7.5,9.9,3.9,1.3,10.2,170.0,0.0,0.0,0.0,170.0,0.0,0.8996865203761756,0.2200626959247649,0.7,0.0,0.0,0.0,0.0,12.6,10.6,0.0,1.92,,,75.78,1124.662,75.5,9.2906,29.933,29.933,,37.447541038191325
